"","constit","election_type","year","party","candidate","pct_cast","won"
"289","Luampa","parliamentary",2016,"Patriotic Front","Josephine M Limata",0.223831417624521,0
"290","Luampa","parliamentary",2016,"FDD","Kunga E Kalimbwe",0.024904214559387,0
"291","Luangeni","parliamentary",2016,"Patriotic Front","Charles M Zulu",0.624993935865716,1
"292","Luangeni","parliamentary",2016,"United Party for National Development","Moses F Moyo",0.202105467423471,0
"293","Luangeni","parliamentary",2016,"Movement for Multi-Party Democracy","Angela N Cifire",0.112307766943191,0
"294","Luangeni","parliamentary",2016,"Independent","Yosi Miti",0.0285742007471013,0
"295","Luanshya","parliamentary",2016,"Patriotic Front","Stephen Chungu",0.651993512127042,1
"296","Luanshya","parliamentary",2016,"United Party for National Development","Helen Mulenga",0.2977254724454,0
"297","Luanshya","parliamentary",2016,"Rainbow Party","Munalula Minyoi",0.0348157368639433,0
"298","Luapula","parliamentary",2016,"Patriotic Front","Emerine Kabanshi",0.381666309702292,1
"299","Luapula","parliamentary",2016,"United Party for National Development","Daniel L Chisala",0.292996358963375,0
"300","Luapula","parliamentary",2016,"Independent","Phillip K. Mwansa",0.234953951595631,0
"301","Luapula","parliamentary",2016,"Independent","Peter D Machungwa",0.0326622403084172,0
"302","Luapula","parliamentary",2016,"FDD","Lucas Mwansa",0.0201327907474834,0
"303","Lubansenshi","parliamentary",2016,"Patriotic Front","George K Mwamba",0.625253731343284,1
"304","Lubansenshi","parliamentary",2016,"United Party for National Development","Patrick M Mucheleka",0.279820895522388,0
"305","Lubansenshi","parliamentary",2016,"Movement for Multi-Party Democracy","Florence M Chipalo",0.0746268656716418,0
"306","Luena","parliamentary",2016,"United Party for National Development","David M Kundoti",0.507094703049759,1
"307","Luena","parliamentary",2016,"ADD","Mubita B Anakoka",0.312616372391653,0
"308","Luena","parliamentary",2016,"Patriotic Front","Kakoma C Changano",0.140032102728732,0
"309","Luena","parliamentary",2016,"Independent","Likando Sakubita",0.013354735152488,0
"310","Lufubu","parliamentary",2016,"Patriotic Front","Gift Chiyalika",0.530175015087508,1
"311","Lufubu","parliamentary",2016,"Independent","Gabriel Namulambe",0.430899215449608,0
"312","Lufwanyama","parliamentary",2016,"United Party for National Development","Leonard K Fungulwe",0.54334643832878,1
"313","Lufwanyama","parliamentary",2016,"Patriotic Front","Athanase Kaleleka",0.284667155327514,0
"314","Lufwanyama","parliamentary",2016,"Movement for Multi-Party Democracy","Annie Munshya",0.091157459852069,0
"315","Lufwanyama","parliamentary",2016,"Rainbow Party","Rodgers Chimena",0.0411807823015926,0
"316","Lukashya","parliamentary",2016,"Independent","Mwenya C Munkonge",0.440723276278172,1
"317","Lukashya","parliamentary",2016,"Patriotic Front","Alfredah C Kansembe",0.294657112092971,0
"318","Lukashya","parliamentary",2016,"United Party for National Development","Rodrick C Chewe",0.155199940593324,0
"319","Lukashya","parliamentary",2016,"UDF","Geoffrey Bweupe",0.0416960605948093,0
"320","Lukashya","parliamentary",2016,"FDD","Gabriel M Kaliminwa",0.0250621913637545,0
"321","Lukashya","parliamentary",2016,"Rainbow Party","Ephraim Mutale",0.00809415958118294,0
"322","Lukulu East","parliamentary",2016,"United Party for National Development","Christopher K Kalila",0.65056573139175,1
"323","Lukulu East","parliamentary",2016,"Patriotic Front","Edwin M Kandala",0.165863311177635,0
"324","Lukulu East","parliamentary",2016,"Rainbow Party","Fabian M Mayondi",0.140646405195596,0
"325","Lukulu East","parliamentary",2016,"FDD","Kambala Kalwena",0.0155766401136537,0
"326","Lumezi","parliamentary",2016,"Independent","Pilila G.m. Jere",0.407365743910789,1
"327","Lumezi","parliamentary",2016,"Patriotic Front","Isaac Banda",0.251296097036095,0
"328","Lumezi","parliamentary",2016,"Rainbow Party","Goodson Banda",0.107893964589651,0
"329","Lumezi","parliamentary",2016,"United Party for National Development","Alex L.s. Phiri",0.102024845935635,0
"330","Lumezi","parliamentary",2016,"Movement for Multi-Party Democracy","Alice Mkandawire",0.0842218526851218,0
"331","Lumezi","parliamentary",2016,"FDD","Humphrey Ngwenya",0.00851022204832241,0
"332","Lundazi","parliamentary",2016,"Independent","Lawrence Nyirenda",0.434922702498886,1
"333","Lundazi","parliamentary",2016,"Independent","Bizwayo N Nkunika",0.212833784663902,0
"334","Lundazi","parliamentary",2016,"Independent","Evans Ng`Oma",0.199876598224386,0
"335","Lundazi","parliamentary",2016,"United Party for National Development","Frackson Banda",0.114969320947451,0
"336","Lunte","parliamentary",2016,"Patriotic Front","Mutotwe L Kafwaya",0.774437700821135,1
"337","Lunte","parliamentary",2016,"United Party for National Development","Joseph M Chilando",0.207425919314531,0
"338","Lupososhi","parliamentary",2016,"Patriotic Front","Chungu L Bwalya",0.734152684991585,1
"339","Lupososhi","parliamentary",2016,"Movement for Multi-Party Democracy","Albert Mulonga",0.148962211229537,0
"340","Lupososhi","parliamentary",2016,"United Party for National Development","John M Wapabeti",0.100209087663828,0
"341","Lusaka Central","parliamentary",2016,"Patriotic Front","Margaret D Mwanakatwe",0.602960859866153,1
"342","Lusaka Central","parliamentary",2016,"United Party for National Development","Charlotte S H Scott",0.36410464408842,0
"343","Lusaka Central","parliamentary",2016,"Independent","Kasonde C Mwenda",0.0149056986412492,0
"344","Lusaka Central","parliamentary",2016,"FDD","Dorothy P Mumba",0.00695599269924965,0
"345","Lusaka Central","parliamentary",2016,"Rainbow Party","Kelvin M Chilambwe",0.00241330358953559,0
"346","Mafinga","parliamentary",2016,"Patriotic Front","Jacob Siwale",0.669000606824441,1
"347","Mafinga","parliamentary",2016,"United Party for National Development","John Sichinga",0.250058348503944,0
"348","Mafinga","parliamentary",2016,"Rainbow Party","Boyson Sichilindi",0.0355225692013257,0
"349","Mafinga","parliamentary",2016,"Independent","Isaac Simbeye",0.012556598048826,0
"350","Magoye","parliamentary",2016,"United Party for National Development","Emmerson Machila",0.905092193692917,1
"351","Magoye","parliamentary",2016,"Patriotic Front","Joshua H Ng'andu",0.072634844046183,0
"352","Malambo","parliamentary",2016,"Patriotic Front","Makebi Zulu",0.474528506394971,1
"353","Malambo","parliamentary",2016,"United Party for National Development","Peter S Phiri",0.364838499891611,0
"354","Malambo","parliamentary",2016,"Independent","Henry F Mtiti",0.0604812486451333,0
"355","Malambo","parliamentary",2016,"Rainbow Party","Francisco Mumba",0.0390635161500108,0
"356","Malambo","parliamentary",2016,"FDD","Florence L Mwayopa",0.0187296769997832,0
"357","Malambo","parliamentary",2016,"UNIP","Phillip Mphande",0.0118361153262519,0
"358","Malole","parliamentary",2016,"Patriotic Front","Christopher B Yaluma",0.691794344187081,1
"359","Malole","parliamentary",2016,"FDD","Emmanuel M Munaile",0.147902010399577,0
"360","Malole","parliamentary",2016,"United Party for National Development","Chilufya Chikonkolo",0.141395322970831,0
"361","Mambilima","parliamentary",2016,"Patriotic Front","Dennis M Wanchinga",0.359175296203004,1
"362","Mambilima","parliamentary",2016,"Independent","Chileshe M Chilufya",0.187797369157571,0
"363","Mambilima","parliamentary",2016,"Independent","Mighty Mumba",0.136673197126598,0
"364","Mambilima","parliamentary",2016,"United Party for National Development","John M Chinyanta",0.135460397425133,0
"365","Mambilima","parliamentary",2016,"Independent","Henry K Mbita",0.0744472432129863,0
"366","Mambilima","parliamentary",2016,"Independent","Paul K Mbulo",0.0403022670025189,0
"367","Mambilima","parliamentary",2016,"FDD","Joyce C Mwape",0.0381565444537737,0
"368","Mandevu","parliamentary",2016,"Patriotic Front","Jean Kapata",0.600471192440976,1
"369","Mandevu","parliamentary",2016,"United Party for National Development","Jimmy Dons",0.237129465732592,0
"370","Mandevu","parliamentary",2016,"Movement for Multi-Party Democracy","Mary Phiri",0.0786068659469971,0
"371","Mandevu","parliamentary",2016,"FDD","Sonile Hamahwa",0.026688439580165,0
"372","Mandevu","parliamentary",2016,"NAREP","Ross J Kasikili",0.0209543516741044,0
"373","Mandevu","parliamentary",2016,"Rainbow Party","Wezzy Muswema",0.00536012565131759,0
"374","Mandevu","parliamentary",2016,"UNIP","Engiwe S Mzyeche",0.0045374086908828,0
"375","Mandevu","parliamentary",2016,"UDF","Adrian L Piers",0.0039515344917853,0
"376","Mangango","parliamentary",2016,"United Party for National Development","Naluwa Mwene",0.612068299466893,1
"377","Mangango","parliamentary",2016,"Patriotic Front","Chiseke R Taundi",0.272116201807927,0
"378","Mangango","parliamentary",2016,"FDD","Enelesi Nyirenda",0.0540832882639264,0
"379","Mangango","parliamentary",2016,"Rainbow Party","Philip Moyo",0.0277370006953566,0
"380","Mansa Central","parliamentary",2016,"Patriotic Front","Chilufya Chitalu",0.850291485900217,1
"381","Mansa Central","parliamentary",2016,"United Party for National Development","Chrispine M Musosha",0.102053958785249,0
"382","Mansa Central","parliamentary",2016,"Independent","Felix C Kunda",0.0154894251626898,0
"383","Mansa Central","parliamentary",2016,"FDD","Kelvin M Kaunda",0.0106426247288503,0
"384","Manyinga","parliamentary",2016,"United Party for National Development","Robert Lihefu",0.780479958823908,1
"385","Manyinga","parliamentary",2016,"Patriotic Front","Danny Chingimbu",0.200862124429003,0
"386","Manyinga","parliamentary",2016,"FDD","Falliot K Samakayi",0.00392459628128418,0
"387","Mapatizya","parliamentary",2016,"United Party for National Development","Clive D Miyanda",0.932445538645181,1
"388","Mapatizya","parliamentary",2016,"Patriotic Front","Brenda Munashabantu",0.030140256639809,0
"389","Mapatizya","parliamentary",2016,"FDD","George C S Sianduwe",0.0116756192181438,0
"390","Masaiti","parliamentary",2016,"Patriotic Front","Michael Zj Katambo",0.519569538693536,1
"391","Masaiti","parliamentary",2016,"United Party for National Development","Shevy M Mukabila",0.456508328192474,0
"392","Matero","parliamentary",2016,"Patriotic Front","Lloyd M Kaziya",0.711990956174251,1
"393","Matero","parliamentary",2016,"United Party for National Development","Tom Nh Michelo",0.252136078029287,0
"394","Matero","parliamentary",2016,"UNIP","Phillimon M Lwabila",0.0105555117385703,0
"395","Matero","parliamentary",2016,"FDD","Sydney C Sikanyika",0.00988511186476326,0
"396","Mazabuka Central","parliamentary",2016,"United Party for National Development","Gary G Nkombo",0.779701867910194,1
"397","Mazabuka Central","parliamentary",2016,"Patriotic Front","Maxwell Hh Mwiinga",0.17411123627885,0
"398","Mazabuka Central","parliamentary",2016,"Movement for Multi-Party Democracy","Charles B Chipambala",0.0297870110817112,0
"399","Mazabuka Central","parliamentary",2016,"FDD","Penduka S Nzobokela",0.00513478818998716,0
"400","Mbabala","parliamentary",2016,"United Party for National Development","Ephraim K Belemu",0.950826651529128,1
"401","Mbabala","parliamentary",2016,"Patriotic Front","Fredrick N Njamba",0.0366139218051515,0
"402","Mbala","parliamentary",2016,"Patriotic Front","Mwalimu Simfukwe",0.583759563765482,1
"403","Mbala","parliamentary",2016,"Independent","Chilengwe G Siame",0.266179143593862,0
"404","Mbala","parliamentary",2016,"United Party for National Development","George J Sinyangwe",0.105676966648349,0
"405","Mbala","parliamentary",2016,"FDD","Kaluba M Simuyemba",0.0124276112778459,0
"406","Mfuwe","parliamentary",2016,"Patriotic Front","Mwimba H. Malama",0.887119328775637,1
"407","Mfuwe","parliamentary",2016,"United Party for National Development","Terris Kunda",0.0815724052206339,0
"408","Mfuwe","parliamentary",2016,"FDD","Ruth C Mutemba",0.0155376009944065,0
"409","Milanzi","parliamentary",2016,"Patriotic Front","Whiteson Banda",0.607206432999816,1
"410","Milanzi","parliamentary",2016,"Movement for Multi-Party Democracy","Zebron Banda",0.164692161316064,0
"411","Milanzi","parliamentary",2016,"United Party for National Development","Rosemary Cn Banda",0.113805168497944,0
"412","Milanzi","parliamentary",2016,"FDD","Albert Banda",0.0670308759437726,0
"413","Milenge","parliamentary",2016,"Patriotic Front","Mwansa A Mbulakulima",0.67708883490018,1
"414","Milenge","parliamentary",2016,"United Party for National Development","Brave K Nsamba",0.242209781345727,0
"415","Milenge","parliamentary",2016,"Independent","Mulubwa D Sokontwe",0.0490123587197634,0
"416","Mitete","parliamentary",2016,"United Party for National Development","Misheck Mutelo",0.704775838645627,1
"417","Mitete","parliamentary",2016,"Rainbow Party","Isimwa M Sianga",0.11913470582088,0
"418","Mitete","parliamentary",2016,"Patriotic Front","Peter K Kazhila",0.111505904483227,0
"419","Mitete","parliamentary",2016,"Independent","Victor C Kachaka",0.0425331800606124,0
"420","Mkaika","parliamentary",2016,"Movement for Multi-Party Democracy","Peter Phiri",0.510151168922482,1
"421","Mkaika","parliamentary",2016,"Patriotic Front","Ackson Banda",0.362937247319388,0
"422","Mkaika","parliamentary",2016,"United Party for National Development","Saidi L Mlewa",0.0760678502373,0
"423","Mkushi North","parliamentary",2016,"Patriotic Front","Doreen Mwape",0.431374434933154,1
"424","Mkushi North","parliamentary",2016,"United Party for National Development","Kasonde J Lungu",0.286861594690776,0
"425","Mkushi North","parliamentary",2016,"Movement for Multi-Party Democracy","Lucy S Changwe",0.18264884101183,0
"426","Mkushi North","parliamentary",2016,"Independent","Ingrid M Mphande",0.0397710878137924,0
"427","Mkushi North","parliamentary",2016,"NAREP","Frank Sichone",0.0176493219197846,0
"428","Mkushi North","parliamentary",2016,"FDD","Albert C Kawaya",0.00413580840627104,0
"429","Mkushi North","parliamentary",2016,"UNIP","Bernard K Nshimbi",0.00413580840627104,0
"430","Mkushi South","parliamentary",2016,"Patriotic Front","Davies Chisopa",0.493083174822756,1
"431","Mkushi South","parliamentary",2016,"United Party for National Development","Sydney Chisanga",0.484696524295348,0
"432","Mongu Central","parliamentary",2016,"United Party for National Development","Mwilola Imakando",0.813227730270424,1
"433","Mongu Central","parliamentary",2016,"Patriotic Front","Joseph Mulyata",0.134454577009246,0
"434","Mongu Central","parliamentary",2016,"UNIP","Mukape Mufungulwa",0.0151462560348364,0
"435","Mongu Central","parliamentary",2016,"Movement for Multi-Party Democracy","Kamuti Kamwengo",0.0129374270297561,0
"436","Mongu Central","parliamentary",2016,"Rainbow Party","Kalaluka I Mwala",0.00930863652140986,0
"437","Monze Central","parliamentary",2016,"United Party for National Development","Jacob Mwiimbu",0.898589250320625,1
"438","Monze Central","parliamentary",2016,"Patriotic Front","Judith Hambwezya",0.053421942404104,0
"439","Monze Central","parliamentary",2016,"FDD","Maambo K Musute",0.0359333100151568,0
"440","Moomba","parliamentary",2016,"United Party for National Development","Fred C Chaatila",0.844091073364655,1
"441","Moomba","parliamentary",2016,"Independent","Patson H Moono",0.0738706179978316,0
"442","Moomba","parliamentary",2016,"Patriotic Front","Alice B Mwiinga",0.0537043729671124,0
"443","Moomba","parliamentary",2016,"FDD","Fabian M Mambo",0.00686664257318395,0
"444","Mpika","parliamentary",2016,"Patriotic Front","Sylvia B Chalikosa",0.736046795028028,1
"445","Mpika","parliamentary",2016,"UDF","Henry S Kasolo",0.137411650012186,0
"446","Mpika","parliamentary",2016,"United Party for National Development","Matilda Chisongo",0.0598098951986351,0
"447","Mpika","parliamentary",2016,"FDD","Sampa Muswema",0.0424567389714843,0
"448","Mpika","parliamentary",2016,"Rainbow Party","Evans Luambia",0.00248598586400195,0
"449","Mpongwe","parliamentary",2016,"United Party for National Development","Rasfold Bulaya",0.523470915312233,1
"450","Mpongwe","parliamentary",2016,"Patriotic Front","Emmanuel Kasambo",0.442579127459367,0
"451","Mpongwe","parliamentary",2016,"FDD","Mandih M Musonda",0.00850085543199316,0
"452","Mporokoso","parliamentary",2016,"Patriotic Front","Brian M Mundubile",0.835329846465328,1
"453","Mporokoso","parliamentary",2016,"United Party for National Development","Eunice K Mwila",0.139699679433103,0
"454","Mporokoso","parliamentary",2016,"FDD","Fredrick Simfukwe",0.00953264720769361,0
"455","Mpulungu","parliamentary",2016,"Patriotic Front","Freedom C Sikazwe",0.444503659489803,1
"456","Mpulungu","parliamentary",2016,"Independent","Leonard Mbao",0.322212747814965,0
"457","Mpulungu","parliamentary",2016,"United Party for National Development","Martin K Pende",0.177503019967313,0
"458","Mpulungu","parliamentary",2016,"FDD","Brenda Kaoma",0.017089462090528,0
"459","Msanzala","parliamentary",2016,"Patriotic Front","Peter Daka",0.517527729995848,1
